========	=========	======	=======	=======	========	=======	======	======	=======	=======	=========	=======	=======	========	=======	========
Date	Time	Temp	SpCond	Cond	Resist	TDS	Sal	DOsat	DO	DOchrg	Press	Depth	pH	pH	Orp	Battery
m/d/y	hh:mm:ss	C	mS/cm	uS/cm	Ohm*cm	g/L	ppt	%	mg/L		psia	feet		mV	mV	volts
--------	---------	------	-------	-------	--------	-------	------	------	-------	-------	---------	-------	-------	--------	-------	--------
11/19/2019	10:00:40	2.58	0.338	193	5176.62	0.22	0.16	113	15.36	35.7	15.357	1.981	8.18	-61.8	279.5	5.5
11/19/2019	10:15:40	2.59	0.338	193	5172.12	0.22	0.16	112.8	15.33	34.6	15.358	1.983	8.18	-61.8	279.4	5.5
11/19/2019	10:30:40	2.6	0.338	193	5169.78	0.22	0.16	112.3	15.27	34.6	15.36	1.989	8.18	-62	279.7	5.5
11/19/2019	10:45:40	2.62	0.338	193	5169.68	0.22	0.16	112.5	15.29	35.7	15.362	1.992	8.19	-62.1	279.8	5.5
11/19/2019	11:00:40	2.63	0.338	194	5166.42	0.22	0.16	112.6	15.3	35.7	15.363	1.994	8.19	-62.3	279.5	5.5
11/19/2019	11:15:40	2.64	0.338	194	5165.19	0.22	0.16	112.5	15.28	35.7	15.361	1.991	8.19	-62.3	279.7	5.5
11/19/2019	11:30:40	2.65	0.338	194	5161.43	0.22	0.16	112.7	15.3	34.6	15.361	1.991	8.19	-62.3	279.7	5.5
11/19/2019	11:45:40	2.66	0.338	194	5159.4	0.22	0.16	112.1	15.22	35.7	15.363	1.994	8.18	-62	279.7	5.5
11/19/2019	12:00:40	2.68	0.338	194	5155.75	0.22	0.16	112.6	15.27	35.7	15.363	1.995	8.18	-61.8	279.4	5.5
11/19/2019	12:15:40	2.7	0.338	194	5152	0.22	0.16	112.5	15.26	35.7	15.364	1.997	8.18	-62	279.1	5.5
11/19/2019	12:30:40	2.7	0.338	194	5151.09	0.22	0.16	112.8	15.3	34.6	15.363	1.995	8.19	-62.6	279.1	5.5
11/19/2019	12:45:40	2.7	0.338	194	5155.04	0.22	0.16	112.7	15.28	34.6	15.364	1.998	8.2	-62.8	280.2	5.5
11/19/2019	13:00:40	3.59	0.007	4	236305	0.005	0	103.7	13.75	31.6	14.333	-0.385	8.28	-67	286.6	5.5
11/19/2019	13:15:40	4.11	0.003	2	651682	0.002	0	103.1	13.47	31.6	14.325	-0.404	8.16	-61.3	280.6	5.5
11/19/2019	13:30:40	9.51	0.002	1	699984	0.001	0	102.9	11.75	32.8	14.352	-0.341	8.32	-71	253.5	5.5
11/19/2019	13:45:40	15.1	0.003	2	487554	0.002	0	102.8	10.34	34.6	14.323	-0.409	6.96	1.4	217.2	11.9
